"","Survey_ID","State","Year","Duration","Waterbody_Unique_Name","WB_ID","Effort_Hours"
"277","AK_1407_2002_A","Alaska","2002","365","Bathing Beauty Pond (AK_Fai)","AK_1407",""
"278","AK_1360_2008_A","Alaska","2008","366","Battle River (AK_Lak)","AK_1360",""
"279","AK_1360_2009_A","Alaska","2009","365","Battle River (AK_Lak)","AK_1360",""
"280","AK_1360_2010_A","Alaska","2010","365","Battle River (AK_Lak)","AK_1360",""
"281","AK_1360_2012_A","Alaska","2012","366","Battle River (AK_Lak)","AK_1360",""
"282","AK_1360_2016_A","Alaska","2016","366","Battle River (AK_Lak)","AK_1360",""
"283","AK_1330_1996_A","Alaska","1996","366","Bay of Islands (Naknek Lake) (AK_Lak)","AK_1330",""
"284","AK_1330_1997_A","Alaska","1997","365","Bay of Islands (Naknek Lake) (AK_Lak)","AK_1330",""
"285","AK_1330_1998_A","Alaska","1998","365","Bay of Islands (Naknek Lake) (AK_Lak)","AK_1330",""
"286","AK_1330_1999_A","Alaska","1999","365","Bay of Islands (Naknek Lake) (AK_Lak)","AK_1330",""
"287","AK_1330_2000_A","Alaska","2000","366","Bay of Islands (Naknek Lake) (AK_Lak)","AK_1330",""
"288","AK_1177_1996_A","Alaska","1996","366","Beach Lake (AK_Anc)","AK_1177",""
"289","AK_1177_1997_A","Alaska","1997","365","Beach Lake (AK_Anc)","AK_1177",""
"290","AK_1177_1998_A","Alaska","1998","365","Beach Lake (AK_Anc)","AK_1177",""
"291","AK_1177_1999_A","Alaska","1999","365","Beach Lake (AK_Anc)","AK_1177",""
"292","AK_1177_2000_A","Alaska","2000","366","Beach Lake (AK_Anc)","AK_1177",""
"293","AK_1177_2001_A","Alaska","2001","365","Beach Lake (AK_Anc)","AK_1177",""
"294","AK_1177_2002_A","Alaska","2002","365","Beach Lake (AK_Anc)","AK_1177",""
"295","AK_1177_2003_A","Alaska","2003","365","Beach Lake (AK_Anc)","AK_1177",""
"296","AK_1177_2004_A","Alaska","2004","366","Beach Lake (AK_Anc)","AK_1177",""
"297","AK_1177_2005_A","Alaska","2005","365","Beach Lake (AK_Anc)","AK_1177",""
"298","AK_1177_2006_A","Alaska","2006","365","Beach Lake (AK_Anc)","AK_1177",""
"299","AK_1177_2007_A","Alaska","2007","365","Beach Lake (AK_Anc)","AK_1177",""
"300","AK_1177_2008_A","Alaska","2008","366","Beach Lake (AK_Anc)","AK_1177",""
"301","AK_1177_2009_A","Alaska","2009","365","Beach Lake (AK_Anc)","AK_1177",""
"302","AK_1177_2010_A","Alaska","2010","365","Beach Lake (AK_Anc)","AK_1177",""
"303","AK_1177_2012_A","Alaska","2012","366","Beach Lake (AK_Anc)","AK_1177",""
"304","AK_1177_2014_A","Alaska","2014","365","Beach Lake (AK_Anc)","AK_1177",""
"305","AK_1177_2015_A","Alaska","2015","365","Beach Lake (AK_Anc)","AK_1177",""
"306","AK_1177_2016_A","Alaska","2016","366","Beach Lake (AK_Anc)","AK_1177",""
"307","AK_1177_2017_A","Alaska","2017","365","Beach Lake (AK_Anc)","AK_1177",""
"308","AK_1177_2018_A","Alaska","2018","365","Beach Lake (AK_Anc)","AK_1177",""
"309","AK_1489_1996_A","Alaska","1996","366","Beaver and Nome Creeks (AK_Yuk)","AK_1489",""
"310","AK_1489_1997_A","Alaska","1997","365","Beaver and Nome Creeks (AK_Yuk)","AK_1489",""
"311","AK_1489_1998_A","Alaska","1998","365","Beaver and Nome Creeks (AK_Yuk)","AK_1489",""
"312","AK_1489_1999_A","Alaska","1999","365","Beaver and Nome Creeks (AK_Yuk)","AK_1489",""
"313","AK_1489_2000_A","Alaska","2000","366","Beaver and Nome Creeks (AK_Yuk)","AK_1489",""
"314","AK_1489_2005_A","Alaska","2005","365","Beaver and Nome Creeks (AK_Yuk)","AK_1489",""
"315","AK_1489_2009_A","Alaska","2009","365","Beaver and Nome Creeks (AK_Yuk)","AK_1489",""
"316","AK_1487_2002_A","Alaska","2002","365","Beaver Creek (into Yukon Southeast of Beaver) (AK_Yuk)","AK_1487",""
"317","AK_1487_2003_A","Alaska","2003","365","Beaver Creek (into Yukon Southeast of Beaver) (AK_Yuk)","AK_1487",""
"318","AK_1138_1996_A","Alaska","1996","366","Big Lake (AK_Mat)","AK_1138",""
"319","AK_1138_1997_A","Alaska","1997","365","Big Lake (AK_Mat)","AK_1138",""
"320","AK_1138_1998_A","Alaska","1998","365","Big Lake (AK_Mat)","AK_1138",""
"321","AK_1138_1999_A","Alaska","1999","365","Big Lake (AK_Mat)","AK_1138",""
"322","AK_1138_2000_A","Alaska","2000","366","Big Lake (AK_Mat)","AK_1138",""
"323","AK_1138_2001_A","Alaska","2001","365","Big Lake (AK_Mat)","AK_1138",""
"324","AK_1138_2002_A","Alaska","2002","365","Big Lake (AK_Mat)","AK_1138",""
"325","AK_1138_2003_A","Alaska","2003","365","Big Lake (AK_Mat)","AK_1138",""
"326","AK_1138_2004_A","Alaska","2004","366","Big Lake (AK_Mat)","AK_1138",""
"327","AK_1138_2005_A","Alaska","2005","365","Big Lake (AK_Mat)","AK_1138",""
"328","AK_1138_2006_A","Alaska","2006","365","Big Lake (AK_Mat)","AK_1138",""
"329","AK_1138_2007_A","Alaska","2007","365","Big Lake (AK_Mat)","AK_1138",""
"330","AK_1138_2008_A","Alaska","2008","366","Big Lake (AK_Mat)","AK_1138",""
"331","AK_1138_2009_A","Alaska","2009","365","Big Lake (AK_Mat)","AK_1138",""
"332","AK_1138_2010_A","Alaska","2010","365","Big Lake (AK_Mat)","AK_1138",""
"333","AK_1138_2011_A","Alaska","2011","365","Big Lake (AK_Mat)","AK_1138",""
"334","AK_1138_2012_A","Alaska","2012","366","Big Lake (AK_Mat)","AK_1138",""
"335","AK_1138_2013_A","Alaska","2013","365","Big Lake (AK_Mat)","AK_1138",""
"336","AK_1138_2014_A","Alaska","2014","365","Big Lake (AK_Mat)","AK_1138",""
"337","AK_1138_2015_A","Alaska","2015","365","Big Lake (AK_Mat)","AK_1138",""
"338","AK_1138_2016_A","Alaska","2016","366","Big Lake (AK_Mat)","AK_1138",""
"339","AK_1138_2017_A","Alaska","2017","365","Big Lake (AK_Mat)","AK_1138",""
"340","AK_1138_2018_A","Alaska","2018","365","Big Lake (AK_Mat)","AK_1138",""
"341","AK_1250_1996_A","Alaska","1996","366","Big River Lakes (AK_Ken)","AK_1250",""
"342","AK_1250_1997_A","Alaska","1997","365","Big River Lakes (AK_Ken)","AK_1250",""
"343","AK_1250_1998_A","Alaska","1998","365","Big River Lakes (AK_Ken)","AK_1250",""
"344","AK_1250_1999_A","Alaska","1999","365","Big River Lakes (AK_Ken)","AK_1250",""
"345","AK_1250_2000_A","Alaska","2000","366","Big River Lakes (AK_Ken)","AK_1250",""
"346","AK_1250_2001_A","Alaska","2001","365","Big River Lakes (AK_Ken)","AK_1250",""
"347","AK_1250_2002_A","Alaska","2002","365","Big River Lakes (AK_Ken)","AK_1250",""
"348","AK_1250_2003_A","Alaska","2003","365","Big River Lakes (AK_Ken)","AK_1250",""
"349","AK_1250_2006_A","Alaska","2006","365","Big River Lakes (AK_Ken)","AK_1250",""
"350","AK_1250_2007_A","Alaska","2007","365","Big River Lakes (AK_Ken)","AK_1250",""
"351","AK_1250_2008_A","Alaska","2008","366","Big River Lakes (AK_Ken)","AK_1250",""
"352","AK_1250_2009_A","Alaska","2009","365","Big River Lakes (AK_Ken)","AK_1250",""
"353","AK_1250_2010_A","Alaska","2010","365","Big River Lakes (AK_Ken)","AK_1250",""
"354","AK_1250_2011_A","Alaska","2011","365","Big River Lakes (AK_Ken)","AK_1250",""
"355","AK_1250_2012_A","Alaska","2012","366","Big River Lakes (AK_Ken)","AK_1250",""
"356","AK_1250_2013_A","Alaska","2013","365","Big River Lakes (AK_Ken)","AK_1250",""
"357","AK_1250_2014_A","Alaska","2014","365","Big River Lakes (AK_Ken)","AK_1250",""
"358","AK_1250_2015_A","Alaska","2015","365","Big River Lakes (AK_Ken)","AK_1250",""
"359","AK_1250_2016_A","Alaska","2016","366","Big River Lakes (AK_Ken)","AK_1250",""
"360","AK_1250_2017_A","Alaska","2017","365","Big River Lakes (AK_Ken)","AK_1250",""
"361","AK_1250_2018_A","Alaska","2018","365","Big River Lakes (AK_Ken)","AK_1250",""
"362","AK_1204_1996_A","Alaska","1996","366","Birch Creek (AK_Mat)","AK_1204",""
"363","AK_1204_1997_A","Alaska","1997","365","Birch Creek (AK_Mat)","AK_1204",""
"364","AK_1204_1998_A","Alaska","1998","365","Birch Creek (AK_Mat)","AK_1204",""
"365","AK_1204_1999_A","Alaska","1999","365","Birch Creek (AK_Mat)","AK_1204",""
"366","AK_1204_2000_A","Alaska","2000","366","Birch Creek (AK_Mat)","AK_1204",""
"367","AK_1204_2001_A","Alaska","2001","365","Birch Creek (AK_Mat)","AK_1204",""
"368","AK_1204_2002_A","Alaska","2002","365","Birch Creek (AK_Mat)","AK_1204",""
"369","AK_1204_2003_A","Alaska","2003","365","Birch Creek (AK_Mat)","AK_1204",""
"370","AK_1204_2004_A","Alaska","2004","366","Birch Creek (AK_Mat)","AK_1204",""
"371","AK_1204_2005_A","Alaska","2005","365","Birch Creek (AK_Mat)","AK_1204",""
"372","AK_1204_2006_A","Alaska","2006","365","Birch Creek (AK_Mat)","AK_1204",""
"373","AK_1204_2009_A","Alaska","2009","365","Birch Creek (AK_Mat)","AK_1204",""
"374","AK_1204_2010_A","Alaska","2010","365","Birch Creek (AK_Mat)","AK_1204",""
"375","AK_1494_2001_A","Alaska","2001","365","Birch Creek (Steese Hwy) (AK_Yuk)","AK_1494",""
"376","AK_1395_1996_A","Alaska","1996","366","Birch Lake (AK_Fai)","AK_1395",""
"377","AK_1395_1997_A","Alaska","1997","365","Birch Lake (AK_Fai)","AK_1395",""
"378","AK_1395_1998_A","Alaska","1998","365","Birch Lake (AK_Fai)","AK_1395",""
"379","AK_1395_1999_A","Alaska","1999","365","Birch Lake (AK_Fai)","AK_1395",""
"380","AK_1395_2000_A","Alaska","2000","366","Birch Lake (AK_Fai)","AK_1395",""
"381","AK_1395_2001_A","Alaska","2001","365","Birch Lake (AK_Fai)","AK_1395",""
"382","AK_1395_2002_A","Alaska","2002","365","Birch Lake (AK_Fai)","AK_1395",""
"383","AK_1395_2003_A","Alaska","2003","365","Birch Lake (AK_Fai)","AK_1395",""
"384","AK_1395_2004_A","Alaska","2004","366","Birch Lake (AK_Fai)","AK_1395",""
"385","AK_1395_2005_A","Alaska","2005","365","Birch Lake (AK_Fai)","AK_1395",""
"386","AK_1395_2006_A","Alaska","2006","365","Birch Lake (AK_Fai)","AK_1395",""
"387","AK_1395_2007_A","Alaska","2007","365","Birch Lake (AK_Fai)","AK_1395",""
"388","AK_1395_2008_A","Alaska","2008","366","Birch Lake (AK_Fai)","AK_1395",""
"389","AK_1395_2009_A","Alaska","2009","365","Birch Lake (AK_Fai)","AK_1395",""
"390","AK_1395_2010_A","Alaska","2010","365","Birch Lake (AK_Fai)","AK_1395",""
"391","AK_1395_2011_A","Alaska","2011","365","Birch Lake (AK_Fai)","AK_1395",""
"392","AK_1395_2012_A","Alaska","2012","366","Birch Lake (AK_Fai)","AK_1395",""
"393","AK_1395_2013_A","Alaska","2013","365","Birch Lake (AK_Fai)","AK_1395",""
"394","AK_1395_2014_A","Alaska","2014","365","Birch Lake (AK_Fai)","AK_1395",""
"395","AK_1395_2015_A","Alaska","2015","365","Birch Lake (AK_Fai)","AK_1395",""
"396","AK_1395_2016_A","Alaska","2016","366","Birch Lake (AK_Fai)","AK_1395",""
"397","AK_1395_2017_A","Alaska","2017","365","Birch Lake (AK_Fai)","AK_1395",""
"398","AK_1395_2018_A","Alaska","2018","365","Birch Lake (AK_Fai)","AK_1395",""
"399","AK_1171_1996_A","Alaska","1996","366","Bird Creek (AK_Anc)","AK_1171",""
"400","AK_1171_1997_A","Alaska","1997","365","Bird Creek (AK_Anc)","AK_1171",""
"401","AK_1171_1998_A","Alaska","1998","365","Bird Creek (AK_Anc)","AK_1171",""
"402","AK_1171_1999_A","Alaska","1999","365","Bird Creek (AK_Anc)","AK_1171",""
"403","AK_1171_2000_A","Alaska","2000","366","Bird Creek (AK_Anc)","AK_1171",""
"404","AK_1171_2001_A","Alaska","2001","365","Bird Creek (AK_Anc)","AK_1171",""
"405","AK_1171_2002_A","Alaska","2002","365","Bird Creek (AK_Anc)","AK_1171",""
"406","AK_1171_2003_A","Alaska","2003","365","Bird Creek (AK_Anc)","AK_1171",""
"407","AK_1171_2004_A","Alaska","2004","366","Bird Creek (AK_Anc)","AK_1171",""
"408","AK_1171_2005_A","Alaska","2005","365","Bird Creek (AK_Anc)","AK_1171",""
"409","AK_1171_2006_A","Alaska","2006","365","Bird Creek (AK_Anc)","AK_1171",""
"410","AK_1171_2007_A","Alaska","2007","365","Bird Creek (AK_Anc)","AK_1171",""
"411","AK_1171_2008_A","Alaska","2008","366","Bird Creek (AK_Anc)","AK_1171",""
"412","AK_1171_2009_A","Alaska","2009","365","Bird Creek (AK_Anc)","AK_1171",""
"413","AK_1171_2010_A","Alaska","2010","365","Bird Creek (AK_Anc)","AK_1171",""
"414","AK_1171_2011_A","Alaska","2011","365","Bird Creek (AK_Anc)","AK_1171",""
"415","AK_1171_2012_A","Alaska","2012","366","Bird Creek (AK_Anc)","AK_1171",""
"416","AK_1171_2013_A","Alaska","2013","365","Bird Creek (AK_Anc)","AK_1171",""
"417","AK_1171_2014_A","Alaska","2014","365","Bird Creek (AK_Anc)","AK_1171",""
"418","AK_1171_2015_A","Alaska","2015","365","Bird Creek (AK_Anc)","AK_1171",""
"419","AK_1171_2016_A","Alaska","2016","366","Bird Creek (AK_Anc)","AK_1171",""
"420","AK_1171_2017_A","Alaska","2017","365","Bird Creek (AK_Anc)","AK_1171",""
"421","AK_1171_2018_A","Alaska","2018","365","Bird Creek (AK_Anc)","AK_1171",""
"422","AK_1011_1997_A","Alaska","1997","365","Black Bear Creek (AK_Pri)","AK_1011",""
"423","AK_1011_2001_A","Alaska","2001","365","Black Bear Creek (AK_Pri)","AK_1011",""
"424","AK_1011_2002_A","Alaska","2002","365","Black Bear Creek (AK_Pri)","AK_1011",""
"425","AK_1011_2006_A","Alaska","2006","365","Black Bear Creek (AK_Pri)","AK_1011",""
"426","AK_1011_2008_A","Alaska","2008","366","Black Bear Creek (AK_Pri)","AK_1011",""
"427","AK_1023_1996_A","Alaska","1996","366","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"428","AK_1023_1997_A","Alaska","1997","365","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"429","AK_1023_1998_A","Alaska","1998","365","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"430","AK_1023_1999_A","Alaska","1999","365","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"431","AK_1023_2000_A","Alaska","2000","366","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"432","AK_1023_2001_A","Alaska","2001","365","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"433","AK_1023_2002_A","Alaska","2002","365","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"434","AK_1023_2003_A","Alaska","2003","365","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"435","AK_1023_2004_A","Alaska","2004","366","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"436","AK_1023_2005_A","Alaska","2005","365","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"437","AK_1023_2006_A","Alaska","2006","365","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"438","AK_1023_2007_A","Alaska","2007","365","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"439","AK_1023_2008_A","Alaska","2008","366","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"440","AK_1023_2009_A","Alaska","2009","365","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"441","AK_1023_2010_A","Alaska","2010","365","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"442","AK_1023_2012_A","Alaska","2012","366","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"443","AK_1023_2013_A","Alaska","2013","365","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"444","AK_1023_2014_A","Alaska","2014","365","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"445","AK_1023_2015_A","Alaska","2015","365","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"446","AK_1023_2016_A","Alaska","2016","366","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"447","AK_1023_2017_A","Alaska","2017","365","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"448","AK_1023_2018_A","Alaska","2018","365","Blind Slough (in Wrangell Narrows) (AK_Pet)","AK_1023",""
"449","AK_1034_1996_A","Alaska","1996","366","Blue Lake (AK_Sit)","AK_1034",""
"450","AK_1117_1996_A","Alaska","1996","366","Blueberry Lake (AK_Val)","AK_1117",""
"451","AK_1117_2002_A","Alaska","2002","365","Blueberry Lake (AK_Val)","AK_1117",""
"452","AK_1141_1997_A","Alaska","1997","365","Bonnie Lake (AK_Mat)","AK_1141",""
"453","AK_1141_2000_A","Alaska","2000","366","Bonnie Lake (AK_Mat)","AK_1141",""
"454","AK_1141_2012_A","Alaska","2012","366","Bonnie Lake (AK_Mat)","AK_1141",""
"455","AK_1335_2000_A","Alaska","2000","366","Brooks Lake (AK_Lak)","AK_1335",""
"456","AK_1332_1996_A","Alaska","1996","366","Brooks River (AK_Lak)","AK_1332",""
"457","AK_1332_1997_A","Alaska","1997","365","Brooks River (AK_Lak)","AK_1332",""
"458","AK_1332_1998_A","Alaska","1998","365","Brooks River (AK_Lak)","AK_1332",""
"459","AK_1332_1999_A","Alaska","1999","365","Brooks River (AK_Lak)","AK_1332",""
"460","AK_1332_2000_A","Alaska","2000","366","Brooks River (AK_Lak)","AK_1332",""
"461","AK_1332_2004_A","Alaska","2004","366","Brooks River (AK_Lak)","AK_1332",""
"462","AK_1332_2005_A","Alaska","2005","365","Brooks River (AK_Lak)","AK_1332",""
"463","AK_1332_2006_A","Alaska","2006","365","Brooks River (AK_Lak)","AK_1332",""
"464","AK_1332_2007_A","Alaska","2007","365","Brooks River (AK_Lak)","AK_1332",""
"465","AK_1332_2008_A","Alaska","2008","366","Brooks River (AK_Lak)","AK_1332",""
"466","AK_1332_2009_A","Alaska","2009","365","Brooks River (AK_Lak)","AK_1332",""
"467","AK_1332_2010_A","Alaska","2010","365","Brooks River (AK_Lak)","AK_1332",""
"468","AK_1332_2011_A","Alaska","2011","365","Brooks River (AK_Lak)","AK_1332",""
"469","AK_1332_2012_A","Alaska","2012","366","Brooks River (AK_Lak)","AK_1332",""
"470","AK_1332_2013_A","Alaska","2013","365","Brooks River (AK_Lak)","AK_1332",""
"471","AK_1332_2014_A","Alaska","2014","365","Brooks River (AK_Lak)","AK_1332",""
"472","AK_1332_2015_A","Alaska","2015","365","Brooks River (AK_Lak)","AK_1332",""
"473","AK_1332_2016_A","Alaska","2016","366","Brooks River (AK_Lak)","AK_1332",""
"474","AK_1332_2017_A","Alaska","2017","365","Brooks River (AK_Lak)","AK_1332",""
"475","AK_1332_2018_A","Alaska","2018","365","Brooks River (AK_Lak)","AK_1332",""
"476","AK_1404_1996_A","Alaska","1996","366","Brushkana Creek (AK_Mat)","AK_1404",""
"477","AK_1404_1997_A","Alaska","1997","365","Brushkana Creek (AK_Mat)","AK_1404",""
"478","AK_1404_1998_A","Alaska","1998","365","Brushkana Creek (AK_Mat)","AK_1404",""
"479","AK_1404_1999_A","Alaska","1999","365","Brushkana Creek (AK_Mat)","AK_1404",""
"480","AK_1404_2000_A","Alaska","2000","366","Brushkana Creek (AK_Mat)","AK_1404",""
"481","AK_1404_2001_A","Alaska","2001","365","Brushkana Creek (AK_Mat)","AK_1404",""
"482","AK_1404_2002_A","Alaska","2002","365","Brushkana Creek (AK_Mat)","AK_1404",""
"483","AK_1404_2003_A","Alaska","2003","365","Brushkana Creek (AK_Mat)","AK_1404",""
"484","AK_1404_2004_A","Alaska","2004","366","Brushkana Creek (AK_Mat)","AK_1404",""
"485","AK_1404_2005_A","Alaska","2005","365","Brushkana Creek (AK_Mat)","AK_1404",""
"486","AK_1404_2007_A","Alaska","2007","365","Brushkana Creek (AK_Mat)","AK_1404",""
"487","AK_1404_2008_A","Alaska","2008","366","Brushkana Creek (AK_Mat)","AK_1404",""
"488","AK_1404_2009_A","Alaska","2009","365","Brushkana Creek (AK_Mat)","AK_1404",""
"489","AK_1404_2010_A","Alaska","2010","365","Brushkana Creek (AK_Mat)","AK_1404",""
"490","AK_1404_2011_A","Alaska","2011","365","Brushkana Creek (AK_Mat)","AK_1404",""
"491","AK_1404_2013_A","Alaska","2013","365","Brushkana Creek (AK_Mat)","AK_1404",""
"492","AK_1404_2018_A","Alaska","2018","365","Brushkana Creek (AK_Mat)","AK_1404",""
"493","AK_1304_1996_A","Alaska","1996","366","Buskin River (AK_Kod)","AK_1304",""
"494","AK_1304_1997_A","Alaska","1997","365","Buskin River (AK_Kod)","AK_1304",""
"495","AK_1304_1998_A","Alaska","1998","365","Buskin River (AK_Kod)","AK_1304",""
"496","AK_1304_1999_A","Alaska","1999","365","Buskin River (AK_Kod)","AK_1304",""
"497","AK_1304_2000_A","Alaska","2000","366","Buskin River (AK_Kod)","AK_1304",""
"498","AK_1304_2001_A","Alaska","2001","365","Buskin River (AK_Kod)","AK_1304",""
"499","AK_1304_2002_A","Alaska","2002","365","Buskin River (AK_Kod)","AK_1304",""
"500","AK_1304_2003_A","Alaska","2003","365","Buskin River (AK_Kod)","AK_1304",""
"501","AK_1304_2004_A","Alaska","2004","366","Buskin River (AK_Kod)","AK_1304",""
"502","AK_1304_2005_A","Alaska","2005","365","Buskin River (AK_Kod)","AK_1304",""
"503","AK_1304_2006_A","Alaska","2006","365","Buskin River (AK_Kod)","AK_1304",""
"504","AK_1304_2007_A","Alaska","2007","365","Buskin River (AK_Kod)","AK_1304",""
"505","AK_1304_2008_A","Alaska","2008","366","Buskin River (AK_Kod)","AK_1304",""
"506","AK_1304_2009_A","Alaska","2009","365","Buskin River (AK_Kod)","AK_1304",""
"507","AK_1304_2010_A","Alaska","2010","365","Buskin River (AK_Kod)","AK_1304",""
"508","AK_1304_2011_A","Alaska","2011","365","Buskin River (AK_Kod)","AK_1304",""
"509","AK_1304_2012_A","Alaska","2012","366","Buskin River (AK_Kod)","AK_1304",""
